2.987273	0.001653
2.997980	0.001617
3.008687	0.001581
3.019394	0.001547
3.030101	0.001513
3.040808	0.001480
3.051515	0.001447
3.062222	0.001415
3.072929	0.001384
3.083636	0.001353
3.094343	0.001323
3.105051	0.001294
3.115758	0.001265
3.126465	0.001237
3.137172	0.001209
3.147879	0.001182
3.158586	0.001155
3.169293	0.001129
3.180000	0.001104
3.190707	0.001079
3.201414	0.001055
3.212121	0.001031
3.222828	0.001007
3.233535	0.000984
3.244242	0.000962
3.254949	0.000940
3.265657	0.000918
3.276364	0.000897
3.287071	0.000876
3.297778	0.000856
3.308485	0.000836
3.319192	0.000817
3.329899	0.000798
3.340606	0.000779
3.351313	0.000761
3.362020	0.000743
3.372727	0.000725
3.383434	0.000708
3.394141	0.000691
3.404848	0.000675
3.415556	0.000659
3.426263	0.000643
3.436970	0.000628
3.447677	0.000613
3.458384	0.000598
3.469091	0.000584
3.479798	0.000569
3.490505	0.000556
3.501212	0.000542
3.511919	0.000529
3.522626	0.000516
3.533333	0.000503
3.544040	0.000491
3.554747	0.000479
3.565455	0.000467
3.576162	0.000456
3.586869	0.000444
3.597576	0.000433
3.608283	0.000422
3.618990	0.000412
3.629697	0.000401
3.640404	0.000391
3.651111	0.000381
3.661818	0.000372
3.672525	0.000362
3.683232	0.000353
3.693939	0.000344
3.704646	0.000335
3.715354	0.000327
3.726061	0.000318
3.736768	0.000310
3.747475	0.000302
3.758182	0.000294
3.768889	0.000287
3.779596	0.000279
3.790303	0.000272
3.801010	0.000265
3.811717	0.000258
3.822424	0.000251
3.833131	0.000244
3.843838	0.000238
3.854545	0.000231
3.865253	0.000225
3.875960	0.000219
3.886667	0.000213
3.897374	0.000208
3.908081	0.000202
3.918788	0.000197
3.929495	0.000191
3.940202	0.000186
3.950909	0.000181
3.961616	0.000176
3.972323	0.000171
3.983030	0.000167
3.993737	0.000162
4.004444	0.000157
4.015152	0.000153
4.025859	0.000149
4.036566	0.000145
4.047273	0.000141
4.057980	0.000137
4.068687	0.000133
4.079394	0.000129
4.090101	0.000125
4.100808	0.000122
4.111515	0.000118
4.122222	0.000115
4.132929	0.000112
4.143636	0.000109
4.154343	0.000105
4.165051	0.000102
4.175758	0.000099
4.186465	0.000097
4.197172	0.000094
4.207879	0.000091
4.218586	0.000088
4.229293	0.000086
4.240000	0.000083
4.250707	0.000081
4.261414	0.000078
4.272121	0.000076
4.282828	0.000074
4.293535	0.000071
4.304242	0.000069
4.314949	0.000067
4.325657	0.000065
4.336364	0.000063
4.347071	0.000061
4.357778	0.000059
4.368485	0.000058
4.379192	0.000056
4.389899	0.000054
4.400606	0.000052
4.411313	0.000051
4.422020	0.000049
4.432727	0.000048
4.443434	0.000046
4.454141	0.000045
4.464848	0.000043
4.475556	0.000042
4.486263	0.000040
4.496970	0.000039
4.507677	0.000038
4.518384	0.000037
4.529091	0.000035
4.539798	0.000034
4.550505	0.000033
